0 0 1 0 0 1 0 0 0 0 0 0 1 -1 1 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
0 0 1 0 0 1 0 0 0 0 0 0 1 -1 1 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
0 0 1 0 0 1 0 0 0 0 0 0 1 -1 1 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
0 0 1 0 0 1 0 0 0 0 0 0 1 -1 -1 1 1 -1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
0 0 1 0 0 1 0 0 0 0 0 0 1 -1 1 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
0 0 1 0 0 1 0 0 0 0 0 0 1 -1 1 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
0 0 1 0 0 1 0 0 0 0 0 0 1 -1 1 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
0 0 1 0 0 1 0 0 0 0 0 0 1 -1 1 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
0 0 1 0 0 1 0 0 0 0 0 0 1 -1 1 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
0 0 1 0 0 1 0 0 0 0 0 0 1 -1 1 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
0 0 1 0 0 1 0 0 0 0 0 0 1 -1 1 1 1 1 -1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
0 0 1 0 0 1 0 0 0 0 0 0 1 -1 1 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
0 0 1 0 0 1 0 0 0 0 0 0 1 -1 1 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
0 0 1 0 0 1 0 0 0 0 0 0 1 -1 1 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 0 0 0 0 1 0 0 0 0 0 0 -1 -1 1 -1 -1 -1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.165529212717 0.510386422301 0.576378554803 0.571100312583 0.5 0.5 0.593951730094 0.572971772853 0.5 0.505042497437 0.551581943092 0.72809075008 0.591780685085 0 0.5 0.587602820482 0.596284653547 0.606147921847 0.551581943092 0.551581943092 0.622496476125 0.717748573333 0.57267070129 0.598042573746 0.619666488772 
0 0 1 0 0 1 0 0 0 0 0 0 -1 -1 -1 -1 0 -1 0 -1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.570273908972 0.5 0.580065388104 0.5 0.567849072011 0.515203939333 0.5 0 0.67275643845 0.540699225286 0.638814028642 0.51216737653 0.5 0.637732648921 0.5 0.624274585055 0.596668828026 0.540699225286 0.52888605362 0.61379668349 0.709112163489 0.583317762268 0.588753845708 0.741155368005 
0 0 1 0 0 1 0 0 0 0 0 0 -1 -1 -1 -1 0 -1 0 -1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.570273908972 0.5 0.580065388104 0.5 0.567849072011 0.515203939333 0.5 0 0.67275643845 0.540699225286 0.638814028642 0.51216737653 0.5 0.637732648921 0.5 0.624274585055 0.596668828026 0.540699225286 0.52888605362 0.61379668349 0.709112163489 0.583317762268 0.588753845708 0.741155368005 
0 0 1 1 0 0 0 0 0 0 0 0 -1 -1 -1 -1 -1 -1 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0.607043828597 0.626721720868 0.656377415526 0.5 0.55777347135 0.523345640308 0.5 0.5 0.617245385686 0.687646505909 0.70838596586 0.56925173755 0.5 1 0.5 0.597368862144 0.5 0.581152615482 0.6111379668 1 0.711055034092 0.695994967428 0.68468357057 0.708584862236 
1 0 0 0 1 0 0 0 0 0 0 0 -1 -1 1 -1 -1 -1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.250906096292 0 0.566050127932 0.576233601639 0.607043828597 0.510386422301 0.60524874463 0.584518282573 0.570273908972 0.515628591479 0.673141165904 1 1 0.510386422301 1 0.501152717617 0.704351077177 1 0.617486949037 1 1 0.657070774852 0.648332976014 1 1 
1 0 0 0 1 0 0 0 0 0 0 0 -1 -1 1 -1 -1 -1 0 0 0 0 1 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.566050127932 0.576233601639 0 0.510386422301 0.523345640308 0.5 0.5 0.515628591479 0.673141165904 0.70838596586 0.56925173755 0.5 1 0.5 0.597368862144 0.5 0.581152615482 0.6111379668 1 0.657070774852 0.648332976014 0.68468357057 0.708584862236 
0 1 0 0 1 0 0 0 0 0 0 0 -1 -1 -1 -1 0 -1 0 -1 0 0 1 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0.610401523916 0.598729409843 0.590186624811 0.673816868271 0.687800984685 0.575071906333 0.610401523916 0.605864995993 0.587504105118 0.751633399262 0.681473960747 0.593614797684 0.663668837883 0.555053744232 0.617754848279 0.654736226923 0.587504105118 0.596816761043 1 0.743032922912 0.734957406052 0.717521119696 0.76836405794 
1 0 0 0 0 1 0 0 0 0 0 0 -1 -1 1 -1 -1 -1 0 -1 0 0 1 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.100042967684 0.566050127932 0.5 0.53574303142 0.565434385375 0.657338749842 0.672738101753 0.523466543503 0.577790497274 0.691323793989 0.654795692724 0.733677105512 0.66471718769 0.575721849157 0.644931248532 0.556676973559 0.684762100754 1 0.654795692724 0.647882840065 1 0.723763268921 0.714409150033 0.694060671891 0.752821150512 
1 0 0 0 0 1 0 0 0 0 0 0 -1 -1 1 -1 -1 -1 0 0 0 0 1 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.100042967684 0.566050127932 0.5 0.53574303142 0.565434385375 0.657338749842 0.672738101753 0.523466543503 0.577790497274 0.691323793989 0.654795692724 0.733677105512 0.66471718769 0.575721849157 0.644931248532 0.556676973559 0.684762100754 1 0.654795692724 0.647882840065 1 0.723763268921 0.714409150033 0.694060671891 0.752821150512 
0 1 0 0 0 1 0 0 0 0 0 0 -1 -1 -1 -1 0 -1 0 -1 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.566050127932 0.576233601639 0.607043828597 0.510386422301 0.60524874463 0.584518282573 0.570273908972 0.515628591479 0.673141165904 1 1 0.510386422301 1 0.501152717617 0.704351077177 1 0.617486949037 1 1 0.657070774852 0.648332976014 1 1 
1 0 0 0 0 1 0 0 0 0 0 0 -1 -1 1 -1 -1 -1 0 -1 0 0 1 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.100042967684 0.566050127932 0.5 0.53574303142 0.565434385375 0.657338749842 0.672738101753 0.523466543503 0.577790497274 0.691323793989 0.654795692724 0.733677105512 0.66471718769 0.575721849157 0.644931248532 0.556676973559 0.684762100754 1 0.654795692724 0.647882840065 1 0.723763268921 0.714409150033 0.694060671891 0.752821150512 
0 1 0 0 0 1 0 0 0 0 0 0 -1 -1 -1 -1 0 -1 0 -1 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.566050127932 0.576233601639 0.607043828597 0.510386422301 0.60524874463 0.584518282573 0.570273908972 0.515628591479 0.673141165904 1 1 0.510386422301 1 0.501152717617 0.704351077177 1 0.617486949037 1 1 0.657070774852 0.648332976014 1 1 
1 0 0 0 1 0 0 0 0 0 0 0 -1 -1 1 -1 -1 -1 0 0 0 0 1 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.62647644527 1 1 0.594277043583 1 1 1 1 1 1 1 1 1 1 1 0.569814392507 1 1 1 0.592321611649 1 1 1 1 1 
1 0 0 0 0 1 0 0 0 0 0 0 -1 -1 1 -1 -1 -1 0 -1 0 0 1 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.124976936276 0.570273908972 0.5 0.580065388104 0.5 0.567849072011 0.515203939333 0.5 0 0.672914916904 0.540699225286 0.638814028642 0.573356739603 0.5 1 0.5 0.624274585055 0.596668828026 0.540699225286 0.52888605362 0.61379668349 0.709112163489 0.583317762268 0.588753845708 0.741155368005 
0 1 0 1 0 0 0 0 0 0 0 0 -1 -1 -1 -1 -1 -1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0924292260382 0.679934651554 1 0.740045154241 0.612509517728 0.579777311863 0.680696450935 0.612509517728 0.556900080889 0.67275643845 0.662479928137 1 0.51216737653 0.570123766873 0.637732648921 0.749877874606 0.692861290665 1 0.662479928137 0.681858091518 1 0.752500705485 0.73701724531 1 1 
1 0 0 0 0 1 0 0 0 0 0 0 -1 -1 1 -1 -1 -1 0 -1 0 0 1 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.157799673081 0 0.566050127932 0.576233601639 0 0.510386422301 0.523345640308 0.5 0.5 0.515628591479 0.673141165904 0.70838596586 0.56925173755 0.5 1 0.5 0.597368862144 0.5 0.581152615482 0.6111379668 1 0.657070774852 0.648332976014 0.68468357057 0.708584862236 
1 0 0 0 1 0 0 0 0 0 0 0 -1 -1 1 -1 -1 -1 0 0 0 0 1 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0983460714598 0.706347094573 1 0.735264123147 0.715121085564 0.700727601017 0.751460914899 0.715121085564 0.585587484515 0.698061356294 0.654420503598 0.767245393671 0.686394710915 0.581218931328 1 0.69003531285 0.687396108271 0.615411737937 0.697825800166 0.697825800166 0.631015501071 1 0.6032913404 0.723240238613 0.767372119863 
0 1 0 1 0 0 0 0 0 0 0 0 -1 -1 -1 -1 -1 -1 0 -1 0 0 1 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0991530310769 0.566050127932 0.5 0.557313654502 0.738452467212 0.671518473435 0.685696074727 0.604527367122 0.663671097619 0.558665439676 0.665406678626 1 0.679140691794 0.591527905995 0.661066360276 0.600561412529 0.696413039811 0.689635339265 0.669182248421 0.686753938011 0.703103284886 0.761600366908 0.679119016716 0.731692156554 1 
0 1 0 0 0 1 0 0 0 0 0 0 -1 -1 -1 -1 0 -1 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0.594277043583 1 1 1 1 1 1 1 1 1 1 1 0.569814392507 1 1 1 0.592321611649 1 1 1 1 1 
1 0 0 0 1 0 0 0 0 0 0 0 -1 -1 1 -1 -1 -1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.213082957924 0 0.566050127932 0.576233601639 0.607043828597 0.510386422301 0.60524874463 0.584518282573 0.570273908972 0.515628591479 0.673141165904 1 1 0.510386422301 1 0.501152717617 0.704351077177 1 0.617486949037 1 1 0.657070774852 0.648332976014 1 1 
0 1 0 0 1 0 0 0 0 0 0 0 -1 -1 -1 -1 0 -1 0 -1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.566050127932 0.576233601639 0.607043828597 0.510386422301 0.60524874463 0.584518282573 0.570273908972 0.515628591479 0.673141165904 1 1 0.510386422301 1 0.501152717617 0.704351077177 1 0.617486949037 1 1 0.657070774852 0.648332976014 1 1 
1 0 0 0 1 0 0 0 0 0 0 0 -1 -1 1 -1 -1 -1 0 -1 0 0 1 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.100042967684 0.566050127932 0.5 0.53574303142 0.565434385375 0.657338749842 0.672738101753 0.523466543503 0.577790497274 0.691323793989 0.654795692724 0.733677105512 0.66471718769 0.575721849157 0.644931248532 0.556676973559 0.684762100754 1 0.654795692724 0.647882840065 1 0.723763268921 0.714409150033 0.694060671891 0.752821150512 
1 0 0 0 1 0 0 0 0 0 0 0 -1 -1 1 -1 -1 -1 0 -1 0 0 1 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0924292260382 0.679934651554 1 0.740045154241 0.612509517728 0.579777311863 0.680696450935 0.612509517728 0.556900080889 0.67275643845 0.662479928137 1 0.51216737653 0.570123766873 0.637732648921 0.749877874606 0.692861290665 1 0.662479928137 0.681858091518 1 0.752500705485 0.73701724531 1 1 
0 1 0 0 0 1 0 0 0 0 0 0 -1 -1 -1 -1 0 -1 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0.594277043583 1 1 1 1 1 1 1 1 1 1 1 0.569814392507 1 1 1 0.592321611649 1 1 1 1 1 
0 1 0 0 0 1 0 0 0 0 0 0 -1 -1 -1 -1 0 -1 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.566050127932 0.576233601639 0.607043828597 0.510386422301 0.60524874463 0.584518282573 0.570273908972 0.515628591479 0.673141165904 1 1 0.510386422301 1 0.501152717617 0.704351077177 1 0.617486949037 1 1 0.657070774852 0.648332976014 1 1 
0 0 1 0 0 1 0 0 0 0 0 0 -1 -1 -1 -1 0 -1 0 0 0 0 1 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.584518282573 0.547782437491 0.5 0.5 0.529672123172 0.706021649305 0 0.5 0.591298133558 0.644652558747 0.551430305207 0.56925173755 0.572971772853 1 0.5 0.524046237434 0.5 0.644652558747 0.644652558747 1 0.706399553499 0.691556688067 0.67261716903 0.708584862236 
0 1 0 0 1 0 0 0 0 0 0 0 -1 -1 -1 -1 0 -1 0 0 0 0 1 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.501152717617 0.583891801363 0.530991274869 0.5 0.601287637232 0.54220675507 0.5 0.5 0.53567978828 0.525216781717 0.551430305207 0.636076964078 0.587602820482 0.531707461039 0 0.521181084051 0.520061242999 0.536092223035 0.530149360214 0.714842371738 0.69443831883 0.610095077186 0.657674953946 0.61429934754 
1 0 0 0 1 0 0 0 0 0 0 0 -1 -1 1 -1 -1 -1 0 -1 0 0 1 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.157799673081 0 0.566050127932 0.576233601639 0 0.510386422301 0.523345640308 0.5 0.5 0.515628591479 0.673141165904 0.70838596586 0.56925173755 0.5 1 0.5 0.597368862144 0.5 0.581152615482 0.6111379668 1 0.657070774852 0.648332976014 0.68468357057 0.708584862236 
0 0 1 0 1 0 0 0 0 0 0 0 -1 -1 -1 -1 0 -1 0 0 0 0 1 0 0 1 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.566050127932 0.576233601639 0 0.510386422301 0.523345640308 0.5 0.5 0.515628591479 0.673141165904 0.70838596586 0.56925173755 0.5 1 0.5 0.597368862144 0.5 0.581152615482 0.6111379668 1 0.657070774852 0.648332976014 0.68468357057 0.708584862236 
