0 1:0 2:0 3:1 4:0 5:0 6:1 7:0 8:0 9:0 10:0 11:0 12:0 13:-1 14:-1 15:-1 16:-1 17:-1 18:1 19:0 20:0 21:0 22:0 23:1 24:0 25:0 26:1 27:1 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:1 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:1 67:0.704351077177 68:1 69:0.766574135959 70:0.597368862144 71:0.663253458683 72:0.678137325103 73:0.524046237434 74:0.624274585055 75:0.608687505159 76:0.590254584574 77:0.747931999578 78:0.670739580501 79:0.596284653547 80:0.651678257669 81:0.5 82:0 83:0.601784206464 84:0.590254584574 85:0.679246591904 86:0.708728189214 87:0.739068693798 88:0.685679383769 89:0.561784115248 90:0.627351380399 
0 1:0 2:0 3:1 4:0 5:0 6:1 7:0 8:0 9:1 10:1 11:0 12:1 13:-1 14:-1 15:-1 16:-1 17:0 18:-1 19:0 20:0 21:0 22:0 23:1 24:0 25:0 26:1 27:1 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:1 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0.147339499095 67:0.704351077177 68:1 69:0.766574135959 70:0.597368862144 71:0.663253458683 72:0.678137325103 73:0.524046237434 74:0.624274585055 75:0.608687505159 76:0.590254584574 77:0.747931999578 78:0.670739580501 79:0.596284653547 80:0.651678257669 81:0.5 82:0 83:0.601784206464 84:0.590254584574 85:0.679246591904 86:0.708728189214 87:0.739068693798 88:0.685679383769 89:0.561784115248 90:0.627351380399 
0 1:0 2:0 3:1 4:0 5:0 6:1 7:0 8:0 9:1 10:0 11:0 12:1 13:-1 14:-1 15:-1 16:-1 17:-1 18:-1 19:0 20:0 21:0 22:0 23:1 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:1 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:1 67:1 68:1 69:1 70:1 71:1 72:1 73:1 74:1 75:1 76:1 77:1 78:1 79:1 80:1 81:1 82:1 83:1 84:1 85:1 86:1 87:1 88:1 89:1 90:1 
0 1:0 2:0 3:1 4:0 5:0 6:1 7:0 8:0 9:1 10:0 11:0 12:1 13:-1 14:-1 15:-1 16:-1 17:0 18:1 19:0 20:0 21:0 22:0 23:1 24:0 25:0 26:1 27:1 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:1 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:1 67:0.704351077177 68:1 69:0.766574135959 70:0.597368862144 71:0.663253458683 72:0.678137325103 73:0.524046237434 74:0.624274585055 75:0.608687505159 76:0.590254584574 77:0.747931999578 78:0.670739580501 79:0.596284653547 80:0.651678257669 81:0.5 82:0 83:0.601784206464 84:0.590254584574 85:0.679246591904 86:0.708728189214 87:0.739068693798 88:0.685679383769 89:0.561784115248 90:0.627351380399 
0 1:1 2:0 3:0 4:1 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:-1 14:-1 15:-1 16:-1 17:-1 18:1 19:0 20:0 21:0 22:0 23:1 24:0 25:0 26:1 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:1 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0 67:0.5 68:1 69:0.68928783368 70:0.650545216052 71:1 72:0.712818556227 73:0.691016891536 74:0.686265977967 75:1 76:0.705162747625 77:1 78:1 79:1 80:1 81:0.550074909199 82:0.729669644194 83:1 84:1 85:1 86:1 87:0.690674556021 88:1 89:1 90:1 
0 1:1 2:0 3:0 4:0 5:0 6:1 7:0 8:0 9:1 10:0 11:0 12:1 13:-1 14:-1 15:-1 16:-1 17:0 18:1 19:0 20:0 21:0 22:0 23:1 24:0 25:0 26:1 27:1 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:1 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0.103007584503 67:0.5 68:1 69:0.68928783368 70:0.597368862144 71:0.67628317489 72:0.640014079115 73:0.524046237434 74:0.624274585055 75:0.601590991039 76:0.590254584574 77:0.734954691863 78:0.683976252743 79:0.596284653547 80:0.666457472731 81:0.521181084051 82:0 83:0.601784206464 84:0.590254584574 85:0.671737284755 86:0.538297047384 87:0 88:0.555377573653 89:0.695745416512 90:0.753922044895 
0 1:1 2:0 3:0 4:0 5:0 6:1 7:0 8:0 9:0 10:0 11:0 12:0 13:-1 14:-1 15:-1 16:-1 17:-1 18:1 19:0 20:0 21:0 22:0 23:1 24:0 25:0 26:1 27:1 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:1 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0.103007584503 67:0.5 68:1 69:0.68928783368 70:0.597368862144 71:0.67628317489 72:0.640014079115 73:0.524046237434 74:0.624274585055 75:0.601590991039 76:0.590254584574 77:0.734954691863 78:0.683976252743 79:0.596284653547 80:0.666457472731 81:0.521181084051 82:0 83:0.601784206464 84:0.590254584574 85:0.671737284755 86:0.538297047384 87:0 88:0.555377573653 89:0.695745416512 90:0.753922044895 
0 1:1 2:0 3:0 4:0 5:0 6:1 7:0 8:0 9:0 10:1 11:1 12:0 13:-1 14:-1 15:-1 16:-1 17:-1 18:1 19:0 20:0 21:0 22:0 23:1 24:0 25:0 26:1 27:1 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:1 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0.103007584503 67:0.5 68:1 69:0.68928783368 70:0.597368862144 71:0.67628317489 72:0.640014079115 73:0.524046237434 74:0.624274585055 75:0.601590991039 76:0.590254584574 77:0.734954691863 78:0.683976252743 79:0.596284653547 80:0.666457472731 81:0.521181084051 82:0 83:0.601784206464 84:0.590254584574 85:0.671737284755 86:0.538297047384 87:0 88:0.555377573653 89:0.695745416512 90:0.753922044895 
0 1:1 2:0 3:0 4:1 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:-1 14:-1 15:-1 16:-1 17:-1 18:1 19:0 20:0 21:0 22:0 23:1 24:0 25:0 26:1 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:1 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0 67:0.5 68:1 69:0.68928783368 70:0.650545216052 71:1 72:0.712818556227 73:0.691016891536 74:0.686265977967 75:1 76:0.705162747625 77:1 78:1 79:1 80:1 81:0.550074909199 82:0.729669644194 83:1 84:1 85:1 86:1 87:0.690674556021 88:1 89:1 90:1 
0 1:1 2:0 3:0 4:0 5:0 6:1 7:0 8:0 9:1 10:1 11:1 12:1 13:-1 14:-1 15:-1 16:-1 17:0 18:1 19:0 20:0 21:0 22:0 23:1 24:0 25:0 26:1 27:1 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:1 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0.103007584503 67:0.5 68:1 69:0.68928783368 70:0.597368862144 71:0.67628317489 72:0.640014079115 73:0.524046237434 74:0.624274585055 75:0.601590991039 76:0.590254584574 77:0.734954691863 78:0.683976252743 79:0.596284653547 80:0.666457472731 81:0.521181084051 82:0 83:0.601784206464 84:0.590254584574 85:0.671737284755 86:0.538297047384 87:0 88:0.555377573653 89:0.695745416512 90:0.753922044895 
0 1:1 2:0 3:0 4:0 5:0 6:1 7:0 8:0 9:0 10:1 11:1 12:0 13:-1 14:-1 15:-1 16:-1 17:-1 18:1 19:0 20:0 21:0 22:0 23:1 24:0 25:0 26:1 27:1 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:1 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0.103007584503 67:0.5 68:1 69:0.68928783368 70:0.597368862144 71:0.67628317489 72:0.640014079115 73:0.524046237434 74:0.624274585055 75:0.601590991039 76:0.590254584574 77:0.734954691863 78:0.683976252743 79:0.596284653547 80:0.666457472731 81:0.521181084051 82:0 83:0.601784206464 84:0.590254584574 85:0.671737284755 86:0.538297047384 87:0 88:0.555377573653 89:0.695745416512 90:0.753922044895 
0 1:1 2:0 3:0 4:0 5:0 6:1 7:0 8:0 9:0 10:1 11:1 12:0 13:-1 14:-1 15:-1 16:-1 17:-1 18:1 19:0 20:0 21:0 22:0 23:1 24:0 25:0 26:1 27:1 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:1 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0.103007584503 67:0.5 68:1 69:0.68928783368 70:0.597368862144 71:0.67628317489 72:0.640014079115 73:0.524046237434 74:0.624274585055 75:0.601590991039 76:0.590254584574 77:0.734954691863 78:0.683976252743 79:0.596284653547 80:0.666457472731 81:0.521181084051 82:0 83:0.601784206464 84:0.590254584574 85:0.671737284755 86:0.538297047384 87:0 88:0.555377573653 89:0.695745416512 90:0.753922044895 
0 1:1 2:0 3:0 4:0 5:0 6:1 7:0 8:0 9:0 10:0 11:0 12:0 13:-1 14:-1 15:-1 16:-1 17:-1 18:1 19:0 20:0 21:0 22:0 23:1 24:0 25:0 26:1 27:1 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:1 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0.103007584503 67:0.5 68:1 69:0.68928783368 70:0.597368862144 71:0.67628317489 72:0.640014079115 73:0.524046237434 74:0.624274585055 75:0.601590991039 76:0.590254584574 77:0.734954691863 78:0.683976252743 79:0.596284653547 80:0.666457472731 81:0.521181084051 82:0 83:0.601784206464 84:0.590254584574 85:0.671737284755 86:0.538297047384 87:0 88:0.555377573653 89:0.695745416512 90:0.753922044895 
0 1:1 2:0 3:0 4:0 5:0 6:1 7:0 8:0 9:0 10:1 11:1 12:0 13:-1 14:-1 15:-1 16:-1 17:-1 18:1 19:0 20:0 21:0 22:0 23:1 24:0 25:0 26:1 27:1 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:1 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0.103007584503 67:0.5 68:1 69:0.68928783368 70:0.597368862144 71:0.67628317489 72:0.640014079115 73:0.524046237434 74:0.624274585055 75:0.601590991039 76:0.590254584574 77:0.734954691863 78:0.683976252743 79:0.596284653547 80:0.666457472731 81:0.521181084051 82:0 83:0.601784206464 84:0.590254584574 85:0.671737284755 86:0.538297047384 87:0 88:0.555377573653 89:0.695745416512 90:0.753922044895 
0 1:1 2:0 3:0 4:0 5:0 6:1 7:0 8:0 9:0 10:0 11:0 12:0 13:-1 14:-1 15:-1 16:-1 17:-1 18:1 19:0 20:-1 21:0 22:0 23:1 24:0 25:0 26:1 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:1 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0.113768826327 67:0.669415037065 68:0.641749876562 69:0.5 70:0.569206076532 71:0.694312093323 72:0.566972144828 73:0.536823922233 74:0.5 75:0.523835697856 76:0.663074940274 77:0.631482279303 78:0.621497544145 79:0.569206076532 80:1 81:0.529679047258 82:0.773105315871 83:0.536159275493 84:0.56965893518 85:0.519976737324 86:1 87:0.719090175424 88:0.709411347934 89:0.688318146258 90:0.748111388479 
0 1:0 2:0 3:1 4:0 5:0 6:1 7:0 8:0 9:1 10:0 11:0 12:1 13:-1 14:-1 15:-1 16:-1 17:0 18:1 19:0 20:-1 21:0 22:0 23:1 24:0 25:0 26:1 27:1 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:1 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0 67:0.669415037065 68:0.641749876562 69:0.5 70:0.569206076532 71:0.694312093323 72:0.566972144828 73:0.536823922233 74:0.5 75:0.523835697856 76:0.663074940274 77:0.631482279303 78:0.621497544145 79:0.569206076532 80:1 81:0.529679047258 82:0.773105315871 83:0.536159275493 84:0.56965893518 85:0.519976737324 86:1 87:0.719090175424 88:0.709411347934 89:0.688318146258 90:0.748111388479 
0 1:1 2:0 3:0 4:0 5:0 6:1 7:0 8:0 9:0 10:0 11:0 12:0 13:-1 14:-1 15:-1 16:-1 17:-1 18:1 19:0 20:0 21:0 22:0 23:1 24:0 25:0 26:0 27:1 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:1 61:0 62:0 63:0 64:1 65:0 66:0.0874678530005 67:1 68:1 69:1 70:0.533701302664 71:0.542904761514 72:0.5 73:0.708124433482 74:0.710805409869 75:0.603716377704 76:0.572733618385 77:0.736361173029 78:0.695641085093 79:0.608822507803 80:0.679424898179 81:0.531598412014 82:0.631239461918 83:1 84:0.572733618385 85:0.673891987952 86:1 87:0.640014079115 88:0.62943556502 89:0.697597357488 90:0.755134886409 
